model,layer,dataset,subject,roi,pearson_r,pearson_r_nc,explained_variance,ev_nc,enc_rsa,enc_cka,rsa,cka
MODEL_B,language_model-layers-16,NSD,subj03,hV4,,,,,,,0.1058005567450538,0.117823439523951
MODEL_B,language_model-layers-16,NSD,subj04,hV4,,,,,,,0.1024045523965689,0.1239158385340002
MODEL_B,language_model-layers-16,NSD,subj05,hV4,,,,,,,0.1295755551032622,0.185853640956538
MODEL_B,language_model-layers-16,NSD,subj06,hV4,,,,,,,0.0923377420003326,0.0957249525673119
MODEL_B,language_model-layers-16,NSD,subj07,hV4,,,,,,,0.0989968850430923,0.1319632379740435
MODEL_B,language_model-layers-16,NSD,subj08,hV4,,,,,,,0.1022317175104561,0.1635245969710478
MODEL_B,language_model-layers-16,NSD,subj01,FFA-1,,,,,,,0.158298689020934,0.1848246902230811
MODEL_B,language_model-layers-16,NSD,subj02,FFA-1,,,,,,,0.1334764392990173,0.1573830726672186
MODEL_B,language_model-layers-16,NSD,subj03,FFA-1,,,,,,,0.1382774276646619,0.154604947279896
MODEL_B,language_model-layers-16,NSD,subj04,FFA-1,,,,,,,0.1240908105320056,0.1360394887681915
MODEL_B,language_model-layers-16,NSD,subj05,FFA-1,,,,,,,0.1625460258141578,0.1860713597672098
MODEL_B,language_model-layers-16,NSD,subj06,FFA-1,,,,,,,0.1085065702839675,0.1337993698585244
MODEL_B,language_model-layers-16,NSD,subj07,FFA-1,,,,,,,0.1473632370893608,0.1359848354700256
MODEL_B,language_model-layers-16,NSD,subj08,FFA-1,,,,,,,0.1304992556777117,0.1166925782119474
MODEL_B,language_model-layers-16,NSD,subj01,VWFA-1,,,,,,,0.1463166244531399,0.1409186706718319
MODEL_B,language_model-layers-16,NSD,subj02,VWFA-1,,,,,,,0.1454098175335453,0.1916876962703781
MODEL_B,language_model-layers-16,NSD,subj03,VWFA-1,,,,,,,0.1011852823249072,0.0885497375071135
MODEL_B,language_model-layers-16,NSD,subj04,VWFA-1,,,,,,,0.1239787163491808,0.0809146373454294
MODEL_B,language_model-layers-16,NSD,subj05,VWFA-1,,,,,,,0.1994414013207177,0.1827503394523552
MODEL_B,language_model-layers-16,NSD,subj06,VWFA-1,,,,,,,0.1299259105683414,0.0995669931048411
MODEL_B,language_model-layers-16,NSD,subj07,VWFA-1,,,,,,,0.1747714371671819,0.1988186455612167
MODEL_B,language_model-layers-16,NSD,subj08,VWFA-1,,,,,,,0.0886998026887908,0.0570616506528195
MODEL_B,language_model-layers-16,NSD,subj01,PPA,,,,,,,0.1897329477273622,0.207392500632936
MODEL_B,language_model-layers-16,NSD,subj02,PPA,,,,,,,0.1919609817677677,0.2524162446330668
MODEL_B,language_model-layers-16,NSD,subj03,PPA,,,,,,,0.1675517963708458,0.2178514570583393
MODEL_B,language_model-layers-16,NSD,subj04,PPA,,,,,,,0.1414695048103513,0.2091739851017839
MODEL_B,language_model-layers-16,NSD,subj05,PPA,,,,,,,0.2057394756591647,0.283125451860885
MODEL_B,language_model-layers-16,NSD,subj06,PPA,,,,,,,0.1740528631057934,0.1818806542175519
MODEL_B,language_model-layers-16,NSD,subj07,PPA,,,,,,,0.1640980924587197,0.1733347890036399
MODEL_B,language_model-layers-16,NSD,subj08,PPA,,,,,,,0.1425084931190781,0.1763604088173853
MODEL_B,language_model-layers-16,NSD,subj01,OPA,,,,,,,0.189372910021586,0.1729928126190242
MODEL_B,language_model-layers-16,NSD,subj02,OPA,,,,,,,0.1920488706694602,0.21108298204908
MODEL_B,language_model-layers-16,NSD,subj03,OPA,,,,,,,0.1354446435138412,0.1501932446015645
MODEL_B,language_model-layers-16,NSD,subj04,OPA,,,,,,,0.1290789974988964,0.1433219727764966
MODEL_B,language_model-layers-16,NSD,subj05,OPA,,,,,,,0.1938276744794931,0.2457361751862511
MODEL_B,language_model-layers-16,NSD,subj06,OPA,,,,,,,0.1281844797692324,0.1194987691053015
MODEL_B,language_model-layers-16,NSD,subj07,OPA,,,,,,,0.1654804342849735,0.1583544224924171
MODEL_B,language_model-layers-16,NSD,subj08,OPA,,,,,,,0.1202439103295557,0.1064482344696046
MODEL_B,language_model-layers-16,NSD,subj01,EBA,,,,,,,0.1731305224409876,0.2226662783809484
MODEL_B,language_model-layers-16,NSD,subj02,EBA,,,,,,,0.1753386742505594,0.2430743860856157
MODEL_B,language_model-layers-16,NSD,subj03,EBA,,,,,,,0.1642483510044209,0.1893668408667694
MODEL_B,language_model-layers-16,NSD,subj04,EBA,,,,,,,0.1419533327425485,0.1741448240651364
MODEL_B,language_model-layers-16,NSD,subj05,EBA,,,,,,,0.1874439552294244,0.2417854300676123
MODEL_B,language_model-layers-16,NSD,subj06,EBA,,,,,,,0.1394399911336989,0.146998683676098
MODEL_B,language_model-layers-16,NSD,subj07,EBA,,,,,,,0.1608093355067678,0.1980339507867955
MODEL_B,language_model-layers-16,NSD,subj08,EBA,,,,,,,0.1115800421483351,0.1209030308444501
MODEL_B,visual-blocks-2,NSD,subj01,V1v,,,,,,,0.1757790853143072,0.2580514055473976
MODEL_B,visual-blocks-2,NSD,subj02,V1v,,,,,,,0.1312758329702794,0.2235325339432677
MODEL_B,visual-blocks-2,NSD,subj03,V1v,,,,,,,0.1185685577378941,0.1796873638293232
MODEL_B,visual-blocks-2,NSD,subj04,V1v,,,,,,,0.1386704825692141,0.1808301774261326
MODEL_B,visual-blocks-2,NSD,subj05,V1v,,,,,,,0.1283957030011614,0.2323341392696877
MODEL_B,visual-blocks-2,NSD,subj06,V1v,,,,,,,0.153826620877679,0.2300214505880427
MODEL_B,visual-blocks-2,NSD,subj07,V1v,,,,,,,0.1171048292945437,0.1811915813353109
MODEL_B,visual-blocks-2,NSD,subj08,V1v,,,,,,,0.1322720010517209,0.2061210320045957
MODEL_B,visual-blocks-2,NSD,subj01,V2v,,,,,,,0.0965743433079067,0.1512125640186525
MODEL_B,visual-blocks-2,NSD,subj02,V2v,,,,,,,0.0861883903590337,0.1389308376543101
MODEL_B,visual-blocks-2,NSD,subj03,V2v,,,,,,,0.0819790880071906,0.1375846599326733
MODEL_B,visual-blocks-2,NSD,subj04,V2v,,,,,,,0.0887519243526626,0.1371588609931096
MODEL_B,visual-blocks-2,NSD,subj05,V2v,,,,,,,0.1080551711979399,0.1826474066577157
MODEL_B,visual-blocks-2,NSD,subj06,V2v,,,,,,,0.0909722314832779,0.1650237388380678
MODEL_B,visual-blocks-2,NSD,subj07,V2v,,,,,,,0.084905849894855,0.1330430078560939
MODEL_B,visual-blocks-2,NSD,subj08,V2v,,,,,,,0.0865827778357425,0.1401510366591473
MODEL_B,visual-blocks-2,NSD,subj01,V3v,,,,,,,0.0717255222330087,0.0950491856268489
MODEL_B,visual-blocks-2,NSD,subj02,V3v,,,,,,,0.0475716616418674,0.0914778482192565
MODEL_B,visual-blocks-2,NSD,subj03,V3v,,,,,,,0.039449286563113,0.0616163223926
MODEL_B,visual-blocks-2,NSD,subj04,V3v,,,,,,,0.0443332703241654,0.0556299575941671
MODEL_B,visual-blocks-2,NSD,subj05,V3v,,,,,,,0.0608791475908079,0.0975365504380033
MODEL_B,visual-blocks-2,NSD,subj06,V3v,,,,,,,0.0489510555874348,0.0856670641162092
MODEL_B,visual-blocks-2,NSD,subj07,V3v,,,,,,,0.0480419070788111,0.0624163853724168
MODEL_B,visual-blocks-2,NSD,subj08,V3v,,,,,,,0.0464382295324552,0.072522769230726
MODEL_B,visual-blocks-2,NSD,subj01,hV4,,,,,,,0.0647134874788143,0.0772994559307197
MODEL_B,visual-blocks-2,NSD,subj02,hV4,,,,,,,0.0383522861762575,0.0693789093454053
MODEL_B,visual-blocks-2,NSD,subj03,hV4,,,,,,,0.0389486119001209,0.051708353227896
MODEL_B,visual-blocks-2,NSD,subj04,hV4,,,,,,,0.0286010828409885,0.0284657782206525
MODEL_B,visual-blocks-2,NSD,subj05,hV4,,,,,,,0.0546222114013521,0.062062865932524
MODEL_B,visual-blocks-2,NSD,subj06,hV4,,,,,,,0.0406089032799668,0.0421205647907
MODEL_B,visual-blocks-2,NSD,subj07,hV4,,,,,,,0.0381258253776882,0.046838805136301
MODEL_B,visual-blocks-2,NSD,subj08,hV4,,,,,,,0.0461841157919945,0.0680895178696231
MODEL_B,visual-blocks-2,NSD,subj01,FFA-1,,,,,,,0.0428512798740639,0.0316899706149761
MODEL_B,visual-blocks-2,NSD,subj02,FFA-1,,,,,,,0.0378688172565605,0.0342198793833303
MODEL_B,visual-blocks-2,NSD,subj03,FFA-1,,,,,,,0.0375124384235588,0.0310804619744166
MODEL_B,visual-blocks-2,NSD,subj04,FFA-1,,,,,,,0.0317426168440004,0.0244178014734872
MODEL_B,visual-blocks-2,NSD,subj05,FFA-1,,,,,,,0.0435252222074475,0.0332230881809354
MODEL_B,visual-blocks-2,NSD,subj06,FFA-1,,,,,,,0.0316616391052488,0.0255653823168869
MODEL_B,visual-blocks-2,NSD,subj07,FFA-1,,,,,,,0.0320689973042191,0.0231336292542067
MODEL_B,visual-blocks-2,NSD,subj08,FFA-1,,,,,,,0.0330788822435922,0.0349448138432194
MODEL_B,visual-blocks-2,NSD,subj01,VWFA-1,,,,,,,0.0376155291744754,0.0247599897031015
MODEL_B,visual-blocks-2,NSD,subj02,VWFA-1,,,,,,,0.0348002816011669,0.0261406982894429
MODEL_B,visual-blocks-2,NSD,subj03,VWFA-1,,,,,,,0.0285406165151803,0.0133606238597535
MODEL_B,visual-blocks-2,NSD,subj04,VWFA-1,,,,,,,0.0298921118759406,0.0104664354714891
MODEL_B,visual-blocks-2,NSD,subj05,VWFA-1,,,,,,,0.0471547802201568,0.0318529874679016
MODEL_B,visual-blocks-2,NSD,subj06,VWFA-1,,,,,,,0.0369110293024337,0.0178882934311253
MODEL_B,visual-blocks-2,NSD,subj07,VWFA-1,,,,,,,0.0469642991600447,0.0390208277481096
MODEL_B,visual-blocks-2,NSD,subj08,VWFA-1,,,,,,,0.0177701604129944,0.0104555954129156
MODEL_B,visual-blocks-2,NSD,subj01,PPA,,,,,,,0.0566396273785498,0.0345314309123729
MODEL_B,visual-blocks-2,NSD,subj02,PPA,,,,,,,0.0625496357419314,0.0455779920099376
MODEL_B,visual-blocks-2,NSD,subj03,PPA,,,,,,,0.0441367611168737,0.0304405510309767
MODEL_B,visual-blocks-2,NSD,subj04,PPA,,,,,,,0.0354069835254865,0.0311652876733564
MODEL_B,visual-blocks-2,NSD,subj05,PPA,,,,,,,0.0561623450511269,0.0469005342142787
MODEL_B,visual-blocks-2,NSD,subj06,PPA,,,,,,,0.0467905140254466,0.0334909293640215
MODEL_B,visual-blocks-2,NSD,subj07,PPA,,,,,,,0.0481913457963845,0.0238626030122958
MODEL_B,visual-blocks-2,NSD,subj08,PPA,,,,,,,0.0414028993128529,0.0250199729412798
MODEL_B,visual-blocks-2,NSD,subj01,OPA,,,,,,,0.0597049363857708,0.0313020909771468
MODEL_B,visual-blocks-2,NSD,subj02,OPA,,,,,,,0.050048379696314,0.033413903481353
MODEL_B,visual-blocks-2,NSD,subj03,OPA,,,,,,,0.0363504032638947,0.0179690485859268
MODEL_B,visual-blocks-2,NSD,subj04,OPA,,,,,,,0.0366666447302199,0.024011132497926
MODEL_B,visual-blocks-2,NSD,subj05,OPA,,,,,,,0.0525983232639667,0.0384373364045054
MODEL_B,visual-blocks-2,NSD,subj06,OPA,,,,,,,0.0365412670710823,0.0229671219107408
MODEL_B,visual-blocks-2,NSD,subj07,OPA,,,,,,,0.0470781291280432,0.0253883618563348
MODEL_B,visual-blocks-2,NSD,subj08,OPA,,,,,,,0.0315599051360723,0.0156600933898506
MODEL_B,visual-blocks-2,NSD,subj01,EBA,,,,,,,0.0481344812490134,0.0399219097033027
MODEL_B,visual-blocks-2,NSD,subj02,EBA,,,,,,,0.0511935071105295,0.0442970108671511
MODEL_B,visual-blocks-2,NSD,subj03,EBA,,,,,,,0.0490891899431401,0.0371921911514556
MODEL_B,visual-blocks-2,NSD,subj04,EBA,,,,,,,0.0374087496393552,0.0317271450101834
MODEL_B,visual-blocks-2,NSD,subj05,EBA,,,,,,,0.0505909815421109,0.0497845423746173
MODEL_B,visual-blocks-2,NSD,subj06,EBA,,,,,,,0.0399872210758436,0.0311249882389358
MODEL_B,visual-blocks-2,NSD,subj07,EBA,,,,,,,0.0433126325596506,0.0364131031986167
MODEL_B,visual-blocks-2,NSD,subj08,EBA,,,,,,,0.0308873226413572,0.025835406275058
MODEL_B,visual-blocks-6,NSD,subj01,V1v,,,,,,,0.2166530882277648,0.2752680804024566
MODEL_B,visual-blocks-6,NSD,subj02,V1v,,,,,,,0.1686806471278721,0.243440994754046
MODEL_B,visual-blocks-6,NSD,subj03,V1v,,,,,,,0.1440283797432854,0.1886866238046438
MODEL_B,visual-blocks-6,NSD,subj04,V1v,,,,,,,0.1702642010027161,0.2013318883876882
MODEL_B,visual-blocks-6,NSD,subj05,V1v,,,,,,,0.1588704992213597,0.2455003456492281
MODEL_B,visual-blocks-6,NSD,subj06,V1v,,,,,,,0.1906947371374125,0.2481083209714962
MODEL_B,visual-blocks-6,NSD,subj07,V1v,,,,,,,0.1467385552021409,0.1959665199485727
MODEL_B,visual-blocks-6,NSD,subj08,V1v,,,,,,,0.1594687855887537,0.2165273959160939
MODEL_B,visual-blocks-6,NSD,subj01,V2v,,,,,,,0.1392642384928394,0.1795509255921534
MODEL_B,visual-blocks-6,NSD,subj02,V2v,,,,,,,0.1262353442661879,0.1756728130656992
MODEL_B,visual-blocks-6,NSD,subj03,V2v,,,,,,,0.1113367775165289,0.1578190074440468
MODEL_B,visual-blocks-6,NSD,subj04,V2v,,,,,,,0.1210037421491939,0.1650675374134454
MODEL_B,visual-blocks-6,NSD,subj05,V2v,,,,,,,0.1479517095863222,0.2088672813589368
MODEL_B,visual-blocks-6,NSD,subj06,V2v,,,,,,,0.1243641924763956,0.1914722890318938
MODEL_B,visual-blocks-6,NSD,subj07,V2v,,,,,,,0.1192340082742882,0.1557180131364579
MODEL_B,visual-blocks-6,NSD,subj08,V2v,,,,,,,0.1174494517746544,0.1615770417732311
MODEL_B,visual-blocks-6,NSD,subj01,V3v,,,,,,,0.1135490539261311,0.1262209620573881
MODEL_B,visual-blocks-6,NSD,subj02,V3v,,,,,,,0.0895352879935614,0.126677832195981
MODEL_B,visual-blocks-6,NSD,subj03,V3v,,,,,,,0.0629404322978268,0.0774835119678407
MODEL_B,visual-blocks-6,NSD,subj04,V3v,,,,,,,0.0707742695163537,0.0768954272807946
MODEL_B,visual-blocks-6,NSD,subj05,V3v,,,,,,,0.0953297325521058,0.1247046594966983
MODEL_B,visual-blocks-6,NSD,subj06,V3v,,,,,,,0.0815137918020742,0.1131950222920869
MODEL_B,visual-blocks-6,NSD,subj07,V3v,,,,,,,0.0775140626063721,0.0839456346897653
MODEL_B,visual-blocks-6,NSD,subj08,V3v,,,,,,,0.0686837604764971,0.0909813329606318
MODEL_B,visual-blocks-6,NSD,subj01,hV4,,,,,,,0.1024127862366704,0.1039089551147345
MODEL_B,visual-blocks-6,NSD,subj02,hV4,,,,,,,0.0754290773204408,0.1001891072425325
MODEL_B,visual-blocks-6,NSD,subj03,hV4,,,,,,,0.0605966243215106,0.0663618963061799
MODEL_B,visual-blocks-6,NSD,subj04,hV4,,,,,,,0.0507943313940959,0.0407766424040539
MODEL_B,visual-blocks-6,NSD,subj05,hV4,,,,,,,0.0844264697107935,0.0828971904544629
MODEL_B,visual-blocks-6,NSD,subj06,hV4,,,,,,,0.0619835294253451,0.0539357881237103
MODEL_B,visual-blocks-6,NSD,subj07,hV4,,,,,,,0.0622598218773004,0.0646910570583158
MODEL_B,visual-blocks-6,NSD,subj08,hV4,,,,,,,0.0714406973458119,0.0888415069758344
MODEL_B,visual-blocks-6,NSD,subj01,FFA-1,,,,,,,0.0649213513966207,0.0473063113898459
MODEL_B,visual-blocks-6,NSD,subj02,FFA-1,,,,,,,0.0567215425711652,0.0509702327696637
MODEL_B,visual-blocks-6,NSD,subj03,FFA-1,,,,,,,0.0527461146990376,0.0435590841272194
MODEL_B,visual-blocks-6,NSD,subj04,FFA-1,,,,,,,0.0487844540223927,0.0366993754261157
MODEL_B,visual-blocks-6,NSD,subj05,FFA-1,,,,,,,0.0672068599151526,0.0491740138871717
MODEL_B,visual-blocks-6,NSD,subj06,FFA-1,,,,,,,0.0436527542701738,0.0359437751932931
MODEL_B,visual-blocks-6,NSD,subj07,FFA-1,,,,,,,0.0512378046897623,0.0340815827205772
MODEL_B,visual-blocks-6,NSD,subj08,FFA-1,,,,,,,0.0541357656762375,0.0468987239547552
MODEL_B,visual-blocks-6,NSD,subj01,VWFA-1,,,,,,,0.0609772906512505,0.0359594369282415
MODEL_B,visual-blocks-6,NSD,subj02,VWFA-1,,,,,,,0.0535141711517016,0.0415765615921524
MODEL_B,visual-blocks-6,NSD,subj03,VWFA-1,,,,,,,0.0424115627749113,0.0196384450899698
MODEL_B,visual-blocks-6,NSD,subj04,VWFA-1,,,,,,,0.045973492122302,0.0154806862219092
MODEL_B,visual-blocks-6,NSD,subj05,VWFA-1,,,,,,,0.0762075217929417,0.0446722680984603
MODEL_B,visual-blocks-6,NSD,subj06,VWFA-1,,,,,,,0.0551974994238661,0.025171684287942
MODEL_B,visual-blocks-6,NSD,subj07,VWFA-1,,,,,,,0.0728876011172101,0.055968138204126
MODEL_B,visual-blocks-6,NSD,subj08,VWFA-1,,,,,,,0.0322530292348234,0.0152935578892676
MODEL_B,visual-blocks-6,NSD,subj01,PPA,,,,,,,0.0892842831194211,0.0557395129575789
MODEL_B,visual-blocks-6,NSD,subj02,PPA,,,,,,,0.0977040652525551,0.0695206359635593
MODEL_B,visual-blocks-6,NSD,subj03,PPA,,,,,,,0.0717990640392939,0.0514008000651972
MODEL_B,visual-blocks-6,NSD,subj04,PPA,,,,,,,0.0602544646977983,0.0504515331459464
MODEL_B,visual-blocks-6,NSD,subj05,PPA,,,,,,,0.0915738154930742,0.0727206363994207
MODEL_B,visual-blocks-6,NSD,subj06,PPA,,,,,,,0.0784277611716498,0.0524880872491689
MODEL_B,visual-blocks-6,NSD,subj07,PPA,,,,,,,0.0774759484868188,0.0421307284430017
MODEL_B,visual-blocks-6,NSD,subj08,PPA,,,,,,,0.0651654824591208,0.0405195718774643
MODEL_B,visual-blocks-6,NSD,subj01,OPA,,,,,,,0.0953497706223406,0.0493325070071855
MODEL_B,visual-blocks-6,NSD,subj02,OPA,,,,,,,0.0871908985553791,0.0537612014928793
MODEL_B,visual-blocks-6,NSD,subj03,OPA,,,,,,,0.0583769581833377,0.0315875129460942
MODEL_B,visual-blocks-6,NSD,subj04,OPA,,,,,,,0.0577826459232028,0.0368110160984682
MODEL_B,visual-blocks-6,NSD,subj05,OPA,,,,,,,0.0882697727198931,0.0608599287891527
MODEL_B,visual-blocks-6,NSD,subj06,OPA,,,,,,,0.0615826188341824,0.0361161218138625
MODEL_B,visual-blocks-6,NSD,subj07,OPA,,,,,,,0.0768704397722866,0.0412991068832538
MODEL_B,visual-blocks-6,NSD,subj08,OPA,,,,,,,0.052882956439643,0.0249793456806128
MODEL_B,visual-blocks-6,NSD,subj01,EBA,,,,,,,0.0739196551856285,0.0566649992076071
MODEL_B,visual-blocks-6,NSD,subj02,EBA,,,,,,,0.0761708093594976,0.0626155931104139
MODEL_B,visual-blocks-6,NSD,subj03,EBA,,,,,,,0.0728712180219124,0.0525666534198319
MODEL_B,visual-blocks-6,NSD,subj04,EBA,,,,,,,0.0560277618029321,0.0435298552885159
MODEL_B,visual-blocks-6,NSD,subj05,EBA,,,,,,,0.0776642934426589,0.0670188723970414
MODEL_B,visual-blocks-6,NSD,subj06,EBA,,,,,,,0.0596108781006144,0.0414239556507149
MODEL_B,visual-blocks-6,NSD,subj07,EBA,,,,,,,0.0677940108530308,0.0508832704261399
MODEL_B,visual-blocks-6,NSD,subj08,EBA,,,,,,,0.0486110948732842,0.0352900843935403
MODEL_B,visual-blocks-10,NSD,subj01,V1v,,,,,,,0.1850408907760405,0.1314745745069306
MODEL_B,visual-blocks-10,NSD,subj02,V1v,,,,,,,0.1442580185209876,0.1122999068348498
MODEL_B,visual-blocks-10,NSD,subj03,V1v,,,,,,,0.128837443317234,0.090449853758528
MODEL_B,visual-blocks-10,NSD,subj04,V1v,,,,,,,0.1459694956340725,0.0933253590756805
MODEL_B,visual-blocks-10,NSD,subj05,V1v,,,,,,,0.1349778284340758,0.0967480065163427
MODEL_B,visual-blocks-10,NSD,subj06,V1v,,,,,,,0.1596206297727422,0.1070711831375963
MODEL_B,visual-blocks-10,NSD,subj07,V1v,,,,,,,0.1313092446190958,0.0978426022552562
MODEL_B,visual-blocks-10,NSD,subj08,V1v,,,,,,,0.1319425690764661,0.0944851239340731
MODEL_B,visual-blocks-10,NSD,subj01,V2v,,,,,,,0.1280110844664785,0.0953273727283823
MODEL_B,visual-blocks-10,NSD,subj02,V2v,,,,,,,0.1166993752973191,0.0989536861585337
MODEL_B,visual-blocks-10,NSD,subj03,V2v,,,,,,,0.1023187445642787,0.0823228678147175
MODEL_B,visual-blocks-10,NSD,subj04,V2v,,,,,,,0.1085229554195509,0.0790133560070438
MODEL_B,visual-blocks-10,NSD,subj05,V2v,,,,,,,0.1307563586699952,0.0909573299828411
MODEL_B,visual-blocks-10,NSD,subj06,V2v,,,,,,,0.1124578143166108,0.0915253025300145
MODEL_B,visual-blocks-10,NSD,subj07,V2v,,,,,,,0.1113688125307438,0.0846438688236315
MODEL_B,visual-blocks-10,NSD,subj08,V2v,,,,,,,0.1055268608039571,0.0793454602181746
MODEL_B,visual-blocks-10,NSD,subj01,V3v,,,,,,,0.1118811613209122,0.0742623036583551
MODEL_B,visual-blocks-10,NSD,subj02,V3v,,,,,,,0.0892706121659385,0.0647829752033528
MODEL_B,visual-blocks-10,NSD,subj03,V3v,,,,,,,0.0645073900792715,0.0445586649624463
MODEL_B,visual-blocks-10,NSD,subj04,V3v,,,,,,,0.0747356745792752,0.0454341048445445
MODEL_B,visual-blocks-10,NSD,subj05,V3v,,,,,,,0.0901311950630585,0.061468039552809
MODEL_B,visual-blocks-10,NSD,subj06,V3v,,,,,,,0.0828861558442191,0.0651135869207234
MODEL_B,visual-blocks-10,NSD,subj07,V3v,,,,,,,0.0800046831608342,0.0526388002462635
MODEL_B,visual-blocks-10,NSD,subj08,V3v,,,,,,,0.0642401668083786,0.0493937993050918
MODEL_B,visual-blocks-10,NSD,subj01,hV4,,,,,,,0.0941217743093223,0.0517045865937573
MODEL_B,visual-blocks-10,NSD,subj02,hV4,,,,,,,0.075214672631189,0.0475487675157971
MODEL_B,visual-blocks-10,NSD,subj03,hV4,,,,,,,0.0587028376092577,0.0333169409302675
MODEL_B,visual-blocks-10,NSD,subj04,hV4,,,,,,,0.0518202285817015,0.0219137506081711
MODEL_B,visual-blocks-10,NSD,subj05,hV4,,,,,,,0.0787516395465173,0.0392959857458236
MODEL_B,visual-blocks-10,NSD,subj06,hV4,,,,,,,0.0548457695919665,0.024557200325707
MODEL_B,visual-blocks-10,NSD,subj07,hV4,,,,,,,0.0657221133213953,0.0422549901951233
MODEL_B,visual-blocks-10,NSD,subj08,hV4,,,,,,,0.0632767497558146,0.0430869391690915
MODEL_B,visual-blocks-10,NSD,subj01,FFA-1,,,,,,,0.0554664535180336,0.020867982189614
MODEL_B,visual-blocks-10,NSD,subj02,FFA-1,,,,,,,0.0582455854428779,0.0235358076217126
MODEL_B,visual-blocks-10,NSD,subj03,FFA-1,,,,,,,0.0441948408830181,0.0216671360732929
MODEL_B,visual-blocks-10,NSD,subj04,FFA-1,,,,,,,0.047447309437848,0.0180576545517096
MODEL_B,visual-blocks-10,NSD,subj05,FFA-1,,,,,,,0.0556830196933351,0.0220913154745799
MODEL_B,visual-blocks-10,NSD,subj06,FFA-1,,,,,,,0.0396607524187271,0.0157183320989492
MODEL_B,visual-blocks-10,NSD,subj07,FFA-1,,,,,,,0.0492967420345985,0.0202634807867631
MODEL_B,visual-blocks-10,NSD,subj08,FFA-1,,,,,,,0.0489590104197867,0.0198883228902274
MODEL_B,visual-blocks-10,NSD,subj01,VWFA-1,,,,,,,0.062459164611224,0.0175154078125956
MODEL_B,visual-blocks-10,NSD,subj02,VWFA-1,,,,,,,0.0456564953996409,0.0205298481445067
MODEL_B,visual-blocks-10,NSD,subj03,VWFA-1,,,,,,,0.0299541599720788,0.0095663766848221
MODEL_B,visual-blocks-10,NSD,subj04,VWFA-1,,,,,,,0.0372546488762456,0.008323845548612
MODEL_B,visual-blocks-10,NSD,subj05,VWFA-1,,,,,,,0.0626604559960816,0.0222943848241372
MODEL_B,visual-blocks-10,NSD,subj06,VWFA-1,,,,,,,0.0469030016758386,0.0121198080922593
MODEL_B,visual-blocks-10,NSD,subj07,VWFA-1,,,,,,,0.0590466975396486,0.0322779900896347
MODEL_B,visual-blocks-10,NSD,subj08,VWFA-1,,,,,,,0.0304358459039358,0.0095072900346119
MODEL_B,visual-blocks-10,NSD,subj01,PPA,,,,,,,0.0749070293130103,0.0233971177739668
MODEL_B,visual-blocks-10,NSD,subj02,PPA,,,,,,,0.0774430003192097,0.0277675470630905
MODEL_B,visual-blocks-10,NSD,subj03,PPA,,,,,,,0.0529012781183878,0.0235258141140024
MODEL_B,visual-blocks-10,NSD,subj04,PPA,,,,,,,0.0525051793519471,0.0244781261716397
MODEL_B,visual-blocks-10,NSD,subj05,PPA,,,,,,,0.0725633216260674,0.0316236509311974
MODEL_B,visual-blocks-10,NSD,subj06,PPA,,,,,,,0.0670859952131803,0.024740544121975
